country,country_id,min_year,max_year,long,lat,writer_total_year,writer_total_cumulative,writer_1,writer_1_gender,writer_1_birth,writer_1_popup,writer_1_language_1,writer_1_language_2,writer_1_language_3,writer_1_language_4,writer_1_languages,writer_1_role_1,writer_1_role_2,writer_1_role_3,writer_1_role_4,writer_1_role_5,writer_2,writer_2_gender,writer_2_birth,writer_2_popup,writer_2_language_1,writer_2_language_2,writer_2_language_3,writer_2_language_4,writer_2_languages,writer_2_role_1,writer_2_role_2,writer_2_role_3,writer_2_role_4,writer_2_role_5,writer_3,writer_3_gender,writer_3_birth,writer_3_popup,writer_3_language_1,writer_3_language_2,writer_3_language_3,writer_3_language_4,writer_3_languages,writer_3_role_1,writer_3_role_2,writer_3_role_3,writer_3_role_4,writer_3_role_5,writer_4,writer_4_gender,writer_4_birth,writer_4_popup,writer_4_language_1,writer_4_language_2,writer_4_language_3,writer_4_language_4,writer_4_languages,writer_4_role_1,writer_4_role_2,writer_4_role_3,writer_4_role_4,writer_4_role_5,writer_5,writer_5_gender,writer_5_birth,writer_5_popup,writer_5_language_1,writer_5_language_2,writer_5_language_3,writer_5_language_4,writer_5_languages,writer_5_role_1,writer_5_role_2,writer_5_role_3,writer_5_role_4,writer_5_role_5,popup_year,subregion,region_un,monolingual_writer_total_year,multilingual_writer_total_year,monolingual_writer_total_cumulative,multilingual_writer_total_cumulative,writerPop
Spain,1854,1992,1995,-3.647550473,40.24448698,1,9,Inaki ZABALETA URKIOLA ,Male,1952,Inaki ZABALETA URKIOLA (1992)<br />,Basque,Spanish,#N/A,#N/A,2,fiction writer,journalist,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Spain&nbsp;(1)</b><hr />Inaki ZABALETA URKIOLA (1992)<br />,Southern Europe,Europe,0,1,8,1,
Spain,1854,1996,2007,-3.647550473,40.24448698,1,10,Anatxu ZABALBEASCOA ,Female,1966,Anatxu ZABALBEASCOA (1996)<br />,Catalan,#N/A,#N/A,#N/A,1,fiction writer,journalist,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Spain&nbsp;(1)</b><hr />Anatxu ZABALBEASCOA (1996)<br />,Southern Europe,Europe,1,0,9,1,
Spain,1854,2008,2010,-3.647550473,40.24448698,1,11,Rogelio SAUNDERS ,Male,\N,Rogelio SAUNDERS (2008)<br />,Spanish,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Spain&nbsp;(1)</b><hr />Rogelio SAUNDERS (2008)<br />,Southern Europe,Europe,1,0,10,1,
Spain,1854,2011,2016,-3.647550473,40.24448698,1,12,Eugenia RICO ,Female,1972,Eugenia RICO (2011)<br />,Spanish,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Spain&nbsp;(1)</b><hr />Eugenia RICO (2011)<br />,Southern Europe,Europe,1,0,11,1,
Spain,1854,2017,2021,-3.647550473,40.24448698,1,13,Kirmen URIBE,Male,1970,Kirmen URIBE  (2017)<br />,Basque,Spanish,#N/A,#N/A,2,fiction writer,non-fiction writer,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Spain&nbsp;(1)</b><hr />Kirmen URIBE  (2017)<br />,Southern Europe,Europe,0,1,11,2,
Sri Lanka,1951,1968,1976,80.70108238,7.612665092,1,1,Alankarage Victor SURAWEERA ,Male,1930,Alankarage Victor SURAWEERA (1968)<br />,Sinhalese,#N/A,#N/A,#N/A,1,critic,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sri Lanka&nbsp;(1)</b><hr />Alankarage Victor SURAWEERA (1968)<br />,Southern Asia,Asia,1,0,1,0,
Sri Lanka,1951,1977,1989,80.70108238,7.612665092,1,2,Kanagasabapathy KAILASAPATHY ,Male,1933,Kanagasabapathy KAILASAPATHY (1977)<br />,Hindi,#N/A,#N/A,#N/A,1,poet,scholar,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sri Lanka&nbsp;(1)</b><hr />Kanagasabapathy KAILASAPATHY (1977)<br />,Southern Asia,Asia,1,0,2,0,
Sri Lanka,1951,1990,1995,80.70108238,7.612665092,1,3,Jean ARASANAYAGAM ,Male,1931,Jean ARASANAYAGAM (1990)<br />,English,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sri Lanka&nbsp;(1)</b><hr />Jean ARASANAYAGAM (1990)<br />,Southern Asia,Asia,1,0,3,0,
Sri Lanka,1951,1996,2004,80.70108238,7.612665092,1,4,Madhubhashini Manjarika Kumari DISANAYAKA ,Female,1969,Madhubhashini Manjarika Kumari DISANAYAKA (1996)<br />,English,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sri Lanka&nbsp;(1)</b><hr />Madhubhashini Manjarika Kumari DISANAYAKA (1996)<br />,Southern Asia,Asia,1,0,4,0,
Sri Lanka,1951,2005,2005,80.70108238,7.612665092,1,5,Ameena HUSSEIN ,Female,1964,Ameena HUSSEIN (2005)<br />,Tamil,#N/A,#N/A,#N/A,1,editor,fiction writer,non-fiction writer,publisher,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sri Lanka&nbsp;(1)</b><hr />Ameena HUSSEIN (2005)<br />,Southern Asia,Asia,1,0,5,0,
Sri Lanka,1951,2006,2014,80.70108238,7.612665092,1,6,Jagath KUMARASINGHE ,Male,1945,Jagath KUMARASINGHE (2006)<br />,Tamil,#N/A,#N/A,#N/A,1,fiction writer,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sri Lanka&nbsp;(1)</b><hr />Jagath KUMARASINGHE (2006)<br />,Southern Asia,Asia,1,0,6,0,
Sri Lanka,1951,2015,2021,80.70108238,7.612665092,1,7,Michael MENDIS ,Male,1990,Michael MENDIS (2015)<br />,English,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sri Lanka&nbsp;(1)</b><hr />Michael MENDIS (2015)<br />,Southern Asia,Asia,1,0,7,0,
Sudan,1941,1988,2013,29.94046812,15.99035669,1,1,Taban LO LIYONG ,Male,1939,Taban LO LIYONG (1988)<br />,English,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sudan&nbsp;(1)</b><hr />Taban LO LIYONG (1988)<br />,Northern Africa,Africa,1,0,1,0,
Sudan,1941,2014,2021,29.94046812,15.99035669,1,2,Sabah SANHOURI ,Female,1990,Sabah SANHOURI (2014)<br />,English,Arabic,#N/A,#N/A,2,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sudan&nbsp;(1)</b><hr />Sabah SANHOURI (2014)<br />,Northern Africa,Africa,0,1,1,1,
Sweden,1962,1968,1969,16.74558049,62.77966519,1,1,Gunnar HARDING ,Male,1940,Gunnar HARDING (1968)<br />,Swedish,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sweden&nbsp;(1)</b><hr />Gunnar HARDING (1968)<br />,Northern Europe,Europe,1,0,1,0,
Sweden,1962,1970,1979,16.74558049,62.77966519,1,2,Erik BECKMAN ,Male,1935,Erik BECKMAN (1970)<br />,Swedish,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sweden&nbsp;(1)</b><hr />Erik BECKMAN (1970)<br />,Northern Europe,Europe,1,0,2,0,
Sweden,1962,1980,1983,16.74558049,62.77966519,1,3,Eric ÅKERLUND,Male,1943,Eric ÅKERLUND (1980)<br />,Swedish,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sweden&nbsp;(1)</b><hr />Eric ÅKERLUND (1980)<br />,Northern Europe,Europe,1,0,3,0,
Sweden,1962,1984,1984,16.74558049,62.77966519,1,4,Rolf AGGESTAM ,Male,1941,Rolf AGGESTAM (1984)<br />,Swedish,#N/A,#N/A,#N/A,1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sweden&nbsp;(1)</b><hr />Rolf AGGESTAM (1984)<br />,Northern Europe,Europe,1,0,4,0,
Sweden,1962,1985,1987,16.74558049,62.77966519,1,5,Jan VERNER-CARLSSON ,Male,\N,Jan VERNER-CARLSSON (1985)<br />,Dutch,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sweden&nbsp;(1)</b><hr />Jan VERNER-CARLSSON (1985)<br />,Northern Europe,Europe,1,0,5,0,
Sweden,1962,1988,2014,16.74558049,62.77966519,1,6,Steve SEM-SANDBERG ,Male,1958,Steve SEM-SANDBERG (1988)<br />,French,Norwegian,Swedish,#N/A,3,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sweden&nbsp;(1)</b><hr />Steve SEM-SANDBERG (1988)<br />,Northern Europe,Europe,0,1,5,1,
Sweden,1962,2015,2021,16.74558049,62.77966519,1,7,Marie SILKEBERG ,Female,1961,Marie SILKEBERG (2015)<br />,Swedish,#N/A,#N/A,#N/A,1,filmmaker,poet,translator,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Sweden&nbsp;(1)</b><hr />Marie SILKEBERG (2015)<br />,Northern Europe,Europe,1,0,6,1,
Switzerland,1869,1998,2008,8.208674706,46.79785878,1,1,Emil ZOPFI ,Male,1943,Emil ZOPFI (1998)<br />,German,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Switzerland&nbsp;(1)</b><hr />Emil ZOPFI (1998)<br />,Western Europe,Europe,1,0,1,0,
Switzerland,1869,2009,2021,8.208674706,46.79785878,1,2,Dragica RAJCIC ,Female,\N,Dragica RAJCIC (2009)<br />,Croatian,German,#N/A,#N/A,2,journalist,playwright,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Switzerland&nbsp;(1)</b><hr />Dragica RAJCIC (2009)<br />,Western Europe,Europe,0,1,1,1,
Syria,1929,1994,2004,38.50788204,35.02547389,1,1,Osama ISBER ,Male,1963,Osama ISBER (1994)<br />,Arabic,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Syria&nbsp;(1)</b><hr />Osama ISBER (1994)<br />,Western Asia,Asia,1,0,1,0,
Syria,1929,2005,2006,38.50788204,35.02547389,1,2,Nihad SIREES ,Male,1950,Nihad SIREES (2005)<br />,Arabic,#N/A,#N/A,#N/A,1,fiction writer,screenwriter,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Syria&nbsp;(1)</b><hr />Nihad SIREES (2005)<br />,Western Asia,Asia,1,0,2,0,
Syria,1929,2007,2007,38.50788204,35.02547389,1,3,Khaled KHALIFA ,Male,1964,Khaled KHALIFA (2007)<br />,Arabic,#N/A,#N/A,#N/A,1,fiction writer,screenwriter,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Syria&nbsp;(1)</b><hr />Khaled KHALIFA (2007)<br />,Western Asia,Asia,1,0,3,0,
Syria,1929,2008,2013,38.50788204,35.02547389,1,4,Haifa BITAR ,Female,\N,Haifa BITAR (2008)<br />,Arabic,#N/A,#N/A,#N/A,1,fiction writer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Syria&nbsp;(1)</b><hr />Haifa BITAR (2008)<br />,Western Asia,Asia,1,0,4,0,
Syria,1929,2014,2021,38.50788204,35.02547389,1,5,Kinana ISSA ,Female,1980,Kinana ISSA (2014)<br />,Arabic,#N/A,#N/A,#N/A,1,fiction writer,playwright,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Syria&nbsp;(1)</b><hr />Kinana ISSA (2014)<br />,Western Asia,Asia,1,0,5,0,
Taiwan,1887,1967,1967,120.9542728,23.7539928,1,1,Ching-lin WANG ,Male,\N,Ching-lin WANG (1967)<br />,Chinese,#N/A,#N/A,#N/A,1,poet,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,<b>Taiwan&nbsp;(1)</b><hr />Ching-lin WANG (1967)<br />,Eastern Asia,Asia,1,0,1,0,
